Cyclone,Date,SST_Anomaly,MSLA_Anomaly
NEVILLE,2024-03-10,0.032976514677401356,-0.00010115801103320451
NEVILLE,2024-03-11,0.03469083776918802,2.7730568812066364e-05
NEVILLE,2024-03-12,0.034057282984955105,0.00013921536394960476
NEVILLE,2024-03-13,0.034499482184065525,0.00022729597445499995
NEVILLE,2024-03-14,0.032901314318465505,0.00029151766741665046
NEVILLE,2024-03-15,0.033089236382982626,0.00033935526263796385
NEVILLE,2024-03-16,0.0345018436379875,0.00038421721975080307
NEVILLE,2024-03-17,0.03455960676042019,0.0004380800105986142
NEVILLE,2024-03-18,0.035166378756864895,0.0005072540588886458
NEVILLE,2024-03-19,0.03725550841298835,0.0005909807424243209
NEVILLE,2024-03-20,0.03844881242707588,0.0006820611049236675
NEVILLE,2024-03-21,0.03998407113479567,0.0007678472202383886
NEVILLE,2024-03-22,0.04173331568435978,0.0008337028223288331
NEVILLE,2024-03-23,0.04022099583308588,0.0008675794889392787
NEVILLE,2024-03-24,0.03786363786710824,0.000865013375545912
NEVILLE,2024-03-25,0.036001751182440145,0.0008291458655328601
NEVILLE,2024-03-26,0.035424990271719185,0.0007698321785172511
GAMANE,2024-03-21,-0.005321738573622543,-0.0012985628676074452
GAMANE,2024-03-22,0.0009060164992217684,-0.0013554274029364314
GAMANE,2024-03-23,0.003482026955973598,-0.0014317759911442835
GAMANE,2024-03-24,-0.003385477624296662,-0.0015223980305605455
GAMANE,2024-03-25,-0.001958297044856318,-0.0016178278966077592
GAMANE,2024-03-26,-0.0002456399215346358,-0.001714610958049
GAMANE,2024-03-27,-0.006655278613446191,-0.0018136981301298428
GAMANE,2024-03-28,-0.023411000105624403,-0.0019158200979763323
GAMANE,2024-03-29,-0.031009013027658978,-0.0020219273663123712
GAMANE,2024-03-30,-0.03025702215887885,-0.0021318576701314543
GAMANE,2024-03-31,-0.02856543609436969,-0.002247077119318331
GAMANE,2024-04-01,-0.026114111097731804,-0.002360159558820372
HIDAYA,2024-04-26,-0.029554028832348294,-0.00023577966093160578
HIDAYA,2024-04-27,-0.02674118964993668,-0.0001921674798246911
HIDAYA,2024-04-28,-0.04004027719052757,-0.0001925511987713435
HIDAYA,2024-04-29,-0.037859010981696826,-0.00024573948817693337
HIDAYA,2024-04-30,-0.03687801695403253,-0.0003396034872374195
HIDAYA,2024-05-01,-0.036070087635738816,-0.0004449483003820665
HIDAYA,2024-05-02,-0.03212730001354578,-0.0005230416981353536
HIDAYA,2024-05-03,-0.03177385015511303,-0.0005359610313135771
HIDAYA,2024-05-04,-0.032574327187878754,-0.0004735284801599614
HIDAYA,2024-05-05,-0.050691396474392074,-0.0003646786167348704
HIDAYA,2024-05-06,-0.04231852040050592,-0.00025146180101758296
HIDAYA,2024-05-07,-0.0383256723848192,-0.00018003346017665567
IALY,2024-05-12,-0.00014817322679152646,-0.0008405169713403165
IALY,2024-05-13,-5.833387983649587e-05,-0.0008378607983774565
IALY,2024-05-14,0.0010951473710814148,-0.000827717970202183
IALY,2024-05-15,0.003940253377258935,-0.0008065987983556794
IALY,2024-05-16,0.005405867551008104,-0.0007723912855705004
IALY,2024-05-17,0.007235980590054647,-0.0007276283703089839
IALY,2024-05-18,0.007979338147277784,-0.0006792272314980696
IALY,2024-05-19,0.007044044254379269,-0.0006403417950400267
IALY,2024-05-20,0.0036323060837482393,-0.0006235392946986683
IALY,2024-05-21,0.0013825941027997158,-0.0006368425041818924
IALY,2024-05-22,0.0032982367050846907,-0.0006818792894566288
IALY,2024-05-23,0.0037917977963867985,-0.0007533255596244469
KIRRILY,2024-01-17,-0.03206156028292507,0.004932751433168824
KIRRILY,2024-01-18,-0.027215519133966564,0.005169360828526732
KIRRILY,2024-01-19,-0.011853996138405352,0.005356694172695669
KIRRILY,2024-01-20,-0.015553818231237691,0.005543348442726378
KIRRILY,2024-01-21,-0.0016559931461530353,0.005734472054072552
KIRRILY,2024-01-22,0.005036898768719137,0.005928716332766586
KIRRILY,2024-01-23,0.02976472834618728,0.006102163711425421
KIRRILY,2024-01-24,0.04039849710303504,0.0062100688639362455
KIRRILY,2024-01-25,0.03521832148384347,0.006195312973861192
KIRRILY,2024-01-26,0.03022933776286883,0.006030928124431295
KIRRILY,2024-01-27,0.030849299723831245,0.005724141473245765
KIRRILY,2024-01-28,0.025633908439861987,0.0053197200172218455
KIRRILY,2024-01-29,0.02606774749295025,0.004882460185590927
KIRRILY,2024-01-30,0.025341410640647682,0.004475193930454915
KIRRILY,2024-01-31,0.028563874273097062,0.004154059390899462
KIRRILY,2024-02-01,0.02923936971518856,0.003945433595872057
KIRRILY,2024-02-02,0.025123411923661184,0.0038370025122614264
KIRRILY,2024-02-03,0.018864263486119054,0.0037851030690554243
KIRRILY,2024-02-04,0.012892918453063559,0.003745346507906939
KIRRILY,2024-02-05,0.017779127249012015,0.003703344984090546
LINCOLN,2024-02-10,-0.3852430440830975,-0.0032328703142395342
LINCOLN,2024-02-11,-0.389250947154941,-0.003255470351065454
LINCOLN,2024-02-12,-0.39299383525704995,-0.0031403819964458037
LINCOLN,2024-02-13,-0.39050661350511495,-0.002910413663186363
LINCOLN,2024-02-14,-0.38266243332958516,-0.002604001061954351
LINCOLN,2024-02-15,-0.38570662604157374,-0.002265716256373909
LINCOLN,2024-02-16,-0.38190101439046203,-0.001926759861016977
LINCOLN,2024-02-17,-0.37756968870908364,-0.0015925809458508687
LINCOLN,2024-02-18,-0.3810131703264577,-0.0012747389017728678
LINCOLN,2024-02-19,-0.37190406577604135,-0.0009968527778231732
LINCOLN,2024-02-20,-0.3690548368513908,-0.000787926411872381
LINCOLN,2024-02-21,-0.3624203677609373,-0.0006648909697755086
LINCOLN,2024-02-22,-0.36712003539647436,-0.0006255767133313115
LINCOLN,2024-02-23,-0.3767476350113291,-0.0006423453628718665
LINCOLN,2024-02-24,-0.38108303689105416,-0.0006724259219098972
LINCOLN,2024-02-25,-0.38315724904084103,-0.0006777438704718801
LINCOLN,2024-02-26,-0.39144734289133476,-0.0006401029897869236
LINCOLN,2024-02-27,-0.4001842505529461,-0.000575543936397716
LINCOLN,2024-02-28,-0.39856470774765657,-0.0005328334704269521
LINCOLN,2024-02-29,-0.4002006784905926,-0.0005751271417970052
MEGAN,2024-03-11,0.04119732181264527,0.006784098095539771
MEGAN,2024-03-12,0.03348089616741344,0.007319028328787899
MEGAN,2024-03-13,0.0356059879128803,0.007601588333442432
MEGAN,2024-03-14,0.04131319716961346,0.0076220600595243776
MEGAN,2024-03-15,0.03934277262299184,0.007427131325020093
MEGAN,2024-03-16,0.03626697994418061,0.007107009838992346
MEGAN,2024-03-17,0.03659496551322527,0.00676279316968564
MEGAN,2024-03-18,0.028187178984636165,0.006471731911153272
MEGAN,2024-03-19,0.020778061092266566,0.006276140683408479
MEGAN,2024-03-20,0.016916244524673586,0.0061739874960263725
MEGAN,2024-03-21,0.00963624630540654,0.006121192098967829
MEGAN,2024-03-22,0.001563748437992103,0.006035299846222168
OLGA,2024-04-02,0.019270853995236637,0.001082341909714839
OLGA,2024-04-03,0.013143227489392886,0.0014961843925692879
OLGA,2024-04-04,0.005626003280604641,0.0019126299046891293
OLGA,2024-04-05,0.0031478319487178255,0.002279535771251479
OLGA,2024-04-06,-0.000921600841259135,0.0025415039007412204
OLGA,2024-04-07,0.00015389338675650513,0.0026722413593431296
OLGA,2024-04-08,-0.006099910729593674,0.0026804420314998174
OLGA,2024-04-09,-0.01651927176140819,0.0026072560439248456
OLGA,2024-04-10,-0.02701650252393331,0.0025130566277438283
OLGA,2024-04-11,-0.03645256646470445,0.002461261874259185
OLGA,2024-04-12,-0.03493529396757205,0.0024932474186354276
OLGA,2024-04-13,-0.028401191696700866,0.0026200821902007424
PAUL,2024-04-05,9.112139734208921e-15,6.71590487485917e-18
PAUL,2024-04-06,9.344241406684054e-15,6.71590487485917e-18
PAUL,2024-04-07,9.232488749566398e-15,6.71590487485917e-18
PAUL,2024-04-08,9.421608630842432e-15,5.036928656144378e-18
PAUL,2024-04-09,9.232488749566398e-15,3.357952437429585e-18
PAUL,2024-04-10,9.077754301249644e-15,3.357952437429585e-18
PAUL,2024-04-11,9.077754301249644e-15,5.036928656144378e-18
PAUL,2024-04-12,9.284066899005317e-15,3.357952437429585e-18
PAUL,2024-04-13,9.284066899005317e-15,5.036928656144378e-18
PAUL,2024-04-14,9.21529603308676e-15,3.357952437429585e-18
PAUL,2024-04-15,9.232488749566398e-15,3.357952437429585e-18
PAUL,2024-04-16,9.352837764923875e-15,1.6789762187147925e-18
NAT,2024-02-01,4.942439333482493e-16,2.005849161129787e-06
NAT,2024-02-02,4.5235885425094e-16,1.9270338250317626e-06
NAT,2024-02-03,4.5235885425094e-16,1.8562068036980442e-06
NAT,2024-02-04,4.3560482261201636e-16,1.791952557503036e-06
NAT,2024-02-05,4.272278067925545e-16,1.7341919657408993e-06
NAT,2024-02-06,4.649243779801329e-16,1.6853356555518858e-06
NAT,2024-02-07,4.1885079097309266e-16,1.6446882331115745e-06
NAT,2024-02-08,4.1885079097309266e-16,1.6141328442064226e-06
NAT,2024-02-09,4.3560482261201636e-16,1.5947716808707782e-06
NAT,2024-02-10,4.691128858898638e-16,1.5869291835714642e-06
NAT,2024-02-11,4.5235885425094e-16,1.5906714268779899e-06
NAT,2024-02-12,4.774899017093256e-16,1.60752775983739e-06
OSAI,2024-02-02,-7.486880309930261e-16,8.021765301146099e-06
OSAI,2024-02-03,-8.465933888921142e-16,7.95364107529369e-06
OSAI,2024-02-04,-8.12038556692436e-16,7.929676675862312e-06
OSAI,2024-02-05,-7.832428631927042e-16,7.947395041681931e-06
OSAI,2024-02-06,-7.94761140592597e-16,8.017081092691496e-06
OSAI,2024-02-07,-7.717245857928115e-16,8.136542491417117e-06
OSAI,2024-02-08,-8.293159727922751e-16,8.313734769582985e-06
OSAI,2024-02-09,-8.408342501921678e-16,8.553449543231835e-06
OSAI,2024-02-10,-7.94761140592597e-16,8.853575060119206e-06
OSAI,2024-02-11,-7.890020018926506e-16,9.214331592150448e-06
OSAI,2024-02-12,-8.523525275920605e-16,9.643703813794304e-06
OSAI,2024-02-13,-8.293159727922751e-16,1.0167237417475539e-05
ANCHA,2024-09-28,4.623180408934645e-15,8.66459176346376e-18
ANCHA,2024-09-29,4.64174739852876e-15,8.780119653643277e-18
ANCHA,2024-09-30,4.71601535690522e-15,9.704342775079412e-18
ANCHA,2024-10-01,4.753149336093451e-15,9.473286994720378e-18
ANCHA,2024-10-02,4.660314388122876e-15,8.31800809292521e-18
ANCHA,2024-10-03,4.71601535690522e-15,9.704342775079412e-18
ANCHA,2024-10-04,4.753149336093451e-15,9.935398555438445e-18
ANCHA,2024-10-05,4.734582346499335e-15,9.935398555438445e-18
ANCHA,2024-10-06,4.734582346499335e-15,9.935398555438445e-18
ANCHA,2024-10-07,4.706731862108163e-15,8.31800809292521e-18
ANCHA,2024-10-08,4.7902833152816805e-15,9.011175434002312e-18
ANCHA,2024-10-09,4.753149336093451e-15,1.016645433579748e-17
BHEKI,2024-11-07,0.0009003036669035829,3.1679638127775135e-05
BHEKI,2024-11-08,0.0008488081654659008,3.1295482483170385e-05
BHEKI,2024-11-09,0.0008062776662775192,3.083735636872685e-05
BHEKI,2024-11-10,0.0007881213150323429,3.0404213623407492e-05
BHEKI,2024-11-11,0.0007861800164171855,3.0039907407590292e-05
BHEKI,2024-11-12,0.0008164026637564913,2.973771601419941e-05
BHEKI,2024-11-13,0.0008085286047539102,2.9422558301531183e-05
BHEKI,2024-11-14,0.0008159644451568505,2.8966807475038616e-05
BHEKI,2024-11-15,0.0007929065462159267,2.828289644717911e-05
BHEKI,2024-11-16,0.0007928117016128814,2.7389537450971285e-05
BHEKI,2024-11-17,0.0007824332849951289,2.636195983502878e-05
BHEKI,2024-11-18,0.0007874686447145965,2.5333627836007795e-05
BHEKI,2024-11-19,0.0007690729845409838,2.440018791342628e-05
BHEKI,2024-11-20,0.0007262122531336613,2.3788655668746357e-05
BHEKI,2024-11-21,0.0007599437220106333,2.3560612781836685e-05
BHEKI,2024-11-22,0.0008484568412254549,2.370986565250144e-05
BHEKI,2024-11-23,0.0008810322947165712,2.412096139168722e-05
BHEKI,2024-11-24,0.0008831468053860807,2.4716871135321087e-05
BHEKI,2024-11-25,0.0008429909614129401,2.541428370658047e-05
BHEKI,2024-11-26,0.0007868293375357682,2.610720039672253e-05
ROBYN,2024-11-22,4.191911189254021e-15,5.2054412876197816e-18
ROBYN,2024-11-23,4.209561341629828e-15,3.036507417778206e-18
ROBYN,2024-11-24,4.1301356559386984e-15,3.036507417778206e-18
ROBYN,2024-11-25,4.174261036878215e-15,4.337867739683151e-18
ROBYN,2024-11-26,4.138960732126602e-15,3.470294191746521e-18
ROBYN,2024-11-27,4.183086113066118e-15,4.337867739683151e-18
ROBYN,2024-11-28,4.2360365701935375e-15,4.337867739683151e-18
ROBYN,2024-11-29,4.165435960690312e-15,4.337867739683151e-18
ROBYN,2024-11-30,4.253686722569343e-15,4.337867739683151e-18
ROBYN,2024-12-01,4.27133687494515e-15,3.470294191746521e-18
ROBYN,2024-12-02,4.324287332072569e-15,2.6027206438098908e-18
ROBYN,2024-12-03,4.280161951133053e-15,1.7351470958732605e-18
CHIDO,2024-12-02,0.11790925476755339,0.001075411796096941
CHIDO,2024-12-03,0.11582085629696258,0.0011521802047141994
CHIDO,2024-12-04,0.11467273185075573,0.0012254813761060073
CHIDO,2024-12-05,0.11391549915607403,0.0012881051575571105
CHIDO,2024-12-06,0.11546566650992386,0.0013348458900128092
CHIDO,2024-12-07,0.11802182679984453,0.0013637399725478464
CHIDO,2024-12-08,0.1182480770665058,0.0013762873701805244
CHIDO,2024-12-09,0.11907662300723465,0.0013815623743813836
CHIDO,2024-12-10,0.11840058834906142,0.0013891737578755686
CHIDO,2024-12-11,0.11830928548211556,0.001405100300618363
CHIDO,2024-12-12,0.12156129125329598,0.001427244259460578
CHIDO,2024-12-13,0.12021966112437607,0.0014483063361482693
CHIDO,2024-12-14,0.1186193738208153,0.0014625444723208203
CHIDO,2024-12-15,0.11844676824419387,0.0014692278154548437
CHIDO,2024-12-16,0.11491282865570969,0.0014755726628343738
CHIDO,2024-12-17,0.11657340759460805,0.0014907018251496258
CHIDO,2024-12-18,0.11720972146428461,0.0015211673012737424
CHIDO,2024-12-19,0.1178246414610407,0.001568504529402128
CHIDO,2024-12-20,0.11735089939549408,0.001628244220109603
CHIDO,2024-12-21,0.11719098149944061,0.0016885906048694007
